userId,followings
2937750926,3238180995
2937750926,577347071
2937750926,2479351807
2937750926,350756567
2937750926,3058234973
2937750926,3036270090
2937750926,3020550536
2937750926,2184354129
2937750926,586671909
2937750926,2886705479
2937750926,101850427
2937750926,82647371
2937750926,2218763635
2937750926,2694075841
2937750926,3025423246
2937750926,635044935
2937750926,2536566208
2937750926,2990829917
2937750926,39615521
2937750926,2402491722
2937750926,2908686774
2937750926,555773764
2937750926,146636248
2937750926,949062824
2937750926,590277854
2937750926,2279416326
2937750926,356627190
2937750926,1090802396
2937750926,2594083627
2937750926,2418800427
2937750926,2480109469
2937750926,344891446
2937750926,1689267644
2937750926,14629315
2937750926,329418923
2937750926,1352586948
2937750926,160020213
2937750926,2879292957
2937750926,973193142
2937750926,2237117551
2937750926,2326096777
2937750926,106326797
2937750926,1164853854
2937750926,25488627
2937750926,2735072517
2937750926,120270510
2937750926,275442883
2937750926,2265700009
2937750926,62115052
2937750926,135693687
2937750926,163286414
2937750926,170090657
2937750926,977227868
2937750926,2728551676
2937750926,109962153
2937750926,1301617274
2937750926,91836598
2937750926,2171394373
2937750926,983966876
2937750926,352918159
2937750926,255831523
2937750926,2891716905
2937750926,1043738444
2937750926,2818126786
2937750926,1414269444
2937750926,1654842276
2937750926,2584522964
2937750926,253180590
2937750926,2387457770
2937750926,153949629
2937750926,2331179850
2937750926,519637536
2937750926,158813457
2937750926,2316586202
2937750926,1850453190
2937750926,152317328
2937750926,162673218
2937750926,261476410
2937750926,189306788
2937750926,429489242
2937750926,1097151620
2937750926,1411939201
2937750926,2171081366
2937750926,1929570134
2937750926,1104299438
2937750926,212785908
2937750926,2709395386
2937750926,69553152
2937750926,1861908060
2937750926,285843735
2937750926,579532592
2937750926,1108310642
2937750926,1423637359
2937750926,2357345780
2937750926,1804333916
2937750926,516254217
2937750926,326416297
2937750926,1107623071
2937750926,1458817993
2937750926,2260608740
2937750926,2694301118
2937750926,2354237882
2937750926,283205652
2937750926,2290648075
2937750926,1556870790
2937750926,230639782
2937750926,1352838506
2937750926,1492108340
2937750926,2887616214
2937750926,239275538
2937750926,1669987711
2937750926,552223020
2937750926,1250809634
2937750926,2277102571
2937750926,2729116581
2937750926,2389875696
2937750926,236629430
2937750926,2339751186
2937750926,2916369941
2937750926,2258530417
2937750926,453395940
2937750926,2270007744
2937750926,2226248330
2937750926,1265058702
2937750926,2291937181
2937750926,2300730097
2937750926,192799257
2937750926,2334561091
2937750926,2565589781
2937750926,120556184
2937750926,2736682758
2937750926,1113443628
2937750926,2854168065
2937750926,2733505020
2937750926,132042313
2937750926,562392641
2937750926,2437178994
2937750926,247572872
2937750926,386378116
2937750926,2311556930
2937750926,207267651
2937750926,609484084
2937750926,158591674
2937750926,1591608440
2937750926,2229315211
2937750926,596454073
2937750926,1260129841
2937750926,1556807540
2937750926,2784808260
2937750926,1730637715
2937750926,1347792024
2937750926,1624739676
2937750926,616926370
2937750926,181089273
2937750926,229149380
2937750926,909526794
2937750926,98295523
2937750926,813286
2937750926,1312461793
2937750926,1478856883
2937750926,178242618
2937750926,1966096250
2937750926,317306629
2937750926,2568339451
752037813558743040,4414308554
752037813558743040,2916590951
752037813558743040,86876958
752037813558743040,327019649
752037813558743040,327014098
752037813558743040,4884961587
752037813558743040,16409285
752037813558743040,2458256605
752037813558743040,31672638
752037813558743040,33434326
752037813558743040,986235307
752037813558743040,25460615
752037813558743040,328049243
752037813558743040,218167872
752037813558743040,395192468
752037813558743040,393987775
752037813558743040,501973262
752037813558743040,314864509
752037813558743040,2666839646
752037813558743040,228079384
752037813558743040,109009420
752037813558743040,16941646
752037813558743040,31949107
752037813558743040,48785884
752037813558743040,61083773
752037813558743040,15515656
752037813558743040,1416339126
752037813558743040,340635228
752037813558743040,277185371
752037813558743040,1451940956
752037813558743040,35985504
752037813558743040,1122732866
752037813558743040,770054797
752037813558743040,1063540297
752037813558743040,940280202
752037813558743040,904490760
752037813558743040,2192706073
752037813558743040,232386596
752037813558743040,752362084818522112
752037813558743040,2339282436
752037813558743040,29903518
752037813558743040,10505322
752037813558743040,14163748
752037813558743040,14163722
752037813558743040,4640400854
752037813558743040,95530663
752037813558743040,90202078
752037813558743040,38259087
752037813558743040,61056623
752037813558743040,133189408
752037813558743040,185933542
752037813558743040,1079108184
752037813558743040,384685037
752037813558743040,262388975
752037813558743040,339336382
752037813558743040,787110116
752037813558743040,22479281
752037813558743040,552121630
752037813558743040,1137161258
752037813558743040,278434573
752037813558743040,21479907
752037813558743040,298320111
752037813558743040,2473430923
752037813558743040,47786101
752037813558743040,580097412
752037813558743040,36947388
3956837433,2157260838
3956837433,702362387555475456
3956837433,1346575152
3956837433,2277893491
3956837433,2796406100
3956837433,745658549502631936
3956837433,3311617045
3956837433,702813796805562368
3956837433,129846753
3956837433,2243486128
3956837433,116198230
3956837433,711540857044901889
3956837433,729284838939865090
3956837433,4488680001
3956837433,4469452817
3956837433,728091753891258368
3956837433,3445036994
3956837433,495008453
3956837433,2592094790
3956837433,3330021634
3956837433,716709912768806912
3956837433,716703481306955776
3956837433,716702945023303681
3956837433,2728963622
3956837433,716206270651478016
3956837433,716208257866588160
3956837433,233156511
3956837433,710124904922873856
3956837433,3427606572
3956837433,710122994098696192
3956837433,2610027806
3956837433,711211830505512961
3956837433,711208437980516352
3956837433,710120385933676544
3956837433,2871011472
3956837433,4859540255
3956837433,930049525
3956837433,57873387
3956837433,3316703598
3956837433,152237590
3956837433,4867002875
3956837433,4867117096
3956837433,4867088411
3956837433,2766204277
3956837433,2896104038
3956837433,531854501
3956837433,1117960212
3956837433,4838973359
3956837433,4839025367
3956837433,4594178656
3956837433,198160280
3956837433,1094627905
3956837433,4835889628
3956837433,967836242
3956837433,1034086622
3956837433,2835527170
3956837433,4760341997
3956837433,3299533674
3956837433,4792074741
3956837433,4199776276
3956837433,3143248970
3956837433,2543118300
3956837433,4793290413
3956837433,4742843369
3956837433,4777850331
3956837433,4794921141
3956837433,2254552767
3956837433,4796565995
3956837433,4785479565
3956837433,4703617757
3956837433,3002960564
3956837433,4762715069
3956837433,4789864887
3956837433,1653988068
3956837433,4730253795
3956837433,4763325608
3956837433,3967613653
3956837433,2744625971
3956837433,3039899252
3956837433,4808325317
3956837433,4746987087
3956837433,4818361437
3956837433,3021213920
3956837433,221634119
3956837433,4271051362
3956837433,4171493187
3956837433,4688907392
3956837433,4766960196
3956837433,4448778793
3956837433,4330122929
3956837433,395451091
3956837433,2919740322
3956837433,4624009822
3956837433,3048109646
3956837433,4823291794
3956837433,4823114133
3956837433,4811416959
3956837433,4762312813
3956837433,4821321057
3956837433,4826179041
3956837433,4791118067
3956837433,3338056977
3956837433,4364326636
3956837433,545700357
3956837433,2157320844
3956837433,4826789133
3956837433,4823848144
3956837433,2807578139
3956837433,3322075321
3956837433,3012649609
3956837433,1933042237
3956837433,4779846495
3956837433,4743611355
3956837433,3426242233
3956837433,4612935981
3956837433,4759869568
3956837433,1156489574
3956837433,4821630485
3956837433,2759614248
3956837433,772156602
3956837433,4822900300
3956837433,4809878775
3956837433,2866261043
3956837433,4824610192
3956837433,4739588135
3956837433,4633825216
3956837433,1479524240
3956837433,3255321236
3956837433,3304152830
3956837433,3864407183
3956837433,3964081575
3956837433,461832025
3956837433,2490001722
3956837433,277791535
3956837433,1509796645
3956837433,4430638900
3956837433,4576780935
3956837433,1452076429
3956837433,4561607243
3956837433,142033532
3956837433,2588948750
3956837433,80285619
3956837433,142386041
3956837433,136848034
3956837433,1701592315
3956837433,3739498577
3956837433,4734715345
3956837433,1354903404
3956837433,2345495917
3956837433,2184165865
3956837433,2458343690
3956837433,4243637422
3956837433,4532717199
3956837433,2332032366
3956837433,2913576150
3956837433,3792054741
3956837433,892704902
3956837433,2383422008
3956837433,1664618580
3956837433,3197781594
3956837433,1216063614
3956837433,583051261
3956837433,4357832056
3956837433,4733432476
3956837433,4734808523
3956837433,4715052395
3956837433,4736581965
3956837433,1020260725
3956837433,4744320333
3956837433,4715188168
3956837433,3249706747
3956837433,4744856302
3956837433,4715230835
3956837433,4760930361
3956837433,4704264566
3956837433,4307356577
3956837433,4715108002
3956837433,4765410034
3956837433,4312196537
3956837433,4267157782
3956837433,4777725700
3956837433,1530456884
3956837433,2959349732
3956837433,602874882
3956837433,4793522115
3956837433,4381142778
3956837433,4331363069
3956837433,2794916622
3956837433,4803101195
3956837433,4737121049
3956837433,60860468
3956837433,4759735392
3956837433,4806864273
3956837433,3596683522
3956837433,4811615728
3956837433,2365814438
3956837433,866595805
3956837433,4714975937
3956837433,4817964070
3956837433,4817891829
3956837433,4817946849
3956837433,4817949581
3956837433,317279749
3956837433,2832243452
3956837433,4243145230
3956837433,4818573005
3956837433,4767430807
3956837433,4001048673
3956837433,906029396
3956837433,4820518510
3956837433,4768527158
3956837433,1163864586
3956837433,4821492994
3956837433,3317458776
3956837433,131106690
3956837433,3351790155
3956837433,4156923682
3956837433,3260453498
3956837433,857697979
3956837433,3151190999
3956837433,4815917271
3956837433,3239656353
3956837433,425828946
3956837433,1003957664
3956837433,4303546935
3956837433,2486999485
3956837433,2751546085
3956837433,2851578681
3956837433,410542119
3956837433,2301395382
3956837433,4276167556
3956837433,2724631598
3956837433,3467548392
3956837433,558837523
3956837433,1467186984
3956837433,1395323972
3956837433,4617486795
3956837433,4820275978
3956837433,258916525
3956837433,1306929954
3956837433,3325766281
3956837433,4818107471
3956837433,4818073425
3956837433,4818151283
3956837433,4818162377
3956837433,4786069001
3956837433,4818181679
3956837433,3139748352
3956837433,4458773561
3956837433,218801563
3956837433,4263363435
3956837433,258043117
3956837433,4436095221
3956837433,3953709556
3956837433,4753405103
3956837433,4753332075
3956837433,4756184602
3956837433,4753250961
3956837433,1270771711
3956837433,4699604083
3956837433,4657500095
3956837433,4491906563
3956837433,4753401268
3956837433,4742263840
3956837433,2917924459
3956837433,4371436756
3956837433,4738321756
3956837433,4750491856
3956837433,3518252294
3956837433,1715381454
3956837433,4722764656
3956837433,2850133147
3956837433,4753269201
3956837433,4044251535
3956837433,3099317732
3956837433,4747635562
3956837433,4771834877
3956837433,4096130266
3956837433,4644440249
3956837433,4319862395
3956837433,2761418322
3956837433,4743584533
3956837433,3919835986
3956837433,4766780362
3956837433,4753500502
3956837433,2508413337
3956837433,2546565217
3956837433,4630381048
3956837433,4433953097
3956837433,4752855197
3956837433,4781416546
3956837433,2766178669
3956837433,603735484
3956837433,437370785
3956837433,439201843
3956837433,4754686156
3956837433,4754664796
3956837433,3510694769
3956837433,4694730860
3956837433,4780303336
3956837433,570027187
3956837433,4202641738
3956837433,4754703148
3956837433,4700911519
3956837433,4705744665
3956837433,4754755162
3956837433,145512570
3956837433,4779781343
3956837433,75557280
3956837433,4754721867
3956837433,4640621843
3956837433,4762547427
3956837433,4761234387
3956837433,4754790287
3956837433,4105748015
3956837433,4754805329
3956837433,4776837917
3956837433,4754837141
3956837433,4603141539
3956837433,4754803635
3956837433,4777770149
3956837433,4784892334
3956837433,4755012496
3956837433,4771401513
3956837433,2909362758
3956837433,4774724501
3956837433,4754823423
3956837433,88481422
3956837433,3303950101
3956837433,3303061368
3956837433,4529215359
3956837433,4191754701
3956837433,4747876774
3956837433,4754954421
3956837433,3236915831
3956837433,4754935289
3956837433,2230056535
3956837433,4783575675
3956837433,4779813202
3956837433,1682420012
3956837433,3877212519
3956837433,4376001862
3956837433,4754962583
3956837433,4715313207
3956837433,4772898081
3956837433,4217666009
3956837433,2585901541
3956837433,1849684506
3956837433,4754918543
3956837433,4778951296
3956837433,4697618552
3956837433,3884433732
3956837433,4793196273
3956837433,4755119236
3956837433,2752389967
3956837433,3224128386
3956837433,3270331784
3956837433,4786550327
3956837433,4352614995
3956837433,4754968287
3956837433,4645926442
3956837433,4752232272
3956837433,4468928475
3956837433,4754145640
3956837433,4717565361
3956837433,4793621001
3956837433,4749057156
3956837433,3426735838
3956837433,3274048453
3956837433,4507626448
3956837433,637247040
3956837433,4110674955
3956837433,497570414
3956837433,315527079
3956837433,4781307454
3956837433,3230062592
3956837433,2543375840
3956837433,4793606723
3956837433,2510178107
3956837433,4763882843
3956837433,2880745586
3956837433,4752271283
3956837433,4273427015
3956837433,2540062825
3956837433,3299270150
3956837433,4754138206
3956837433,4795438277
3956837433,2462831052
3956837433,4626982955
3956837433,4795326796
3956837433,4782320254
3956837433,4172083479
3956837433,4765428929
3956837433,4749705258
3956837433,2838703729
3956837433,4725664095
3956837433,4798893111
3956837433,4722879616
3956837433,4404449254
3956837433,1323977642
3956837433,4447677621
3956837433,4312796114
3956837433,2885344009
3956837433,2827706488
3956837433,2158640006
3956837433,4782710656
3956837433,470072149
3956837433,2616713792
3956837433,4810142638
3956837433,4797162915
3956837433,2778685903
3956837433,2288612417
3956837433,3958350496
3956837433,400804569
3956837433,3963853936
3956837433,575851104
3956837433,3197060892
3956837433,4797962897
3956837433,706995024
3956837433,3811026740
3956837433,4653146835
3956837433,4630501165
3956837433,4766568101
3956837433,4118192127
3956837433,4396235507
3956837433,4394589040
3956837433,4706621961
3956837433,2857717890
3956837433,4634451987
3956837433,4745857035
3956837433,4802382695
3956837433,4806440537
3956837433,4805647703
3956837433,1630396956
3956837433,4501165095
3956837433,577103856
3956837433,4250540711
3956837433,2337144960
3956837433,4550702488
3956837433,3061882687
3956837433,3148168938
3956837433,4340921355
3956837433,221124652
3956837433,4194415829
3956837433,3225096768
3956837433,4014737721
3956837433,4810332556
3956837433,3903061334
3956837433,4631835749
3956837433,4783395574
3956837433,4210234553
3956837433,4804292776
3956837433,3317061780
3956837433,3845085737
3956837433,265602543
3956837433,3545375052
3956837433,4716079473
3956837433,4628958437
3956837433,236737863
3956837433,4716788900
3956837433,4413631707
3956837433,3290729724
3956837433,3607178833
3956837433,4371565575
3956837433,3287436925
3956837433,4811420271
3956837433,4273606282
3956837433,2879884615
3956837433,429045354
3956837433,4704572013
3956837433,2975191622
3956837433,4746114916
3956837433,2866748160
